"genus_id","scientific_name","character_id","character","state","confidence","in_matrix","source","source_url","evidence"
"cryptopone","Cryptopone","gen-13","Metatibial spur","2","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.24 (C. ochracea); Bolton 2003 App. 2 SF 2(1s,1p)","","""mid and hind tibiae each with two spurs, median spur large and pectinate and lateral spur much smaller and not pectinate"""
"hypoponera","Hypoponera","gen-13","Metatibial spur","1","high","yes","Bolton & Fisher 2011, Hypoponera revision; Bolton 2003 App. 2 SF 1p,1p","","""Mesotibia and metatibia each with only a single spur; metatibial spur always pectinate"" — the doc's ""simple"" was wrong"
"ponera","Ponera","gen-13","Metatibial spur","1","high","yes","Bolton 2003 App. 2 SF 1p; Bolton 1994; Borowiec & Salata 2022 Vol.1 p.24","","""a single, large, pectinate spur""; ""mid and hind tibiae have only one pectinate spur"" — the doc's ""simple"" was wrong"
"bothriomyrmex","Bothriomyrmex","gen-13","Metatibial spur","1","medium","yes","Bolton 2003, App. 2","","SF 1s,1p — metatibial spur pectinate (overturns the doc's ""0,0"")"
"dolichoderus","Dolichoderus","gen-13","Metatibial spur","0","medium","yes","Bolton 2003, App. 2","","SF 1s-p,1s-p — metatibial spur intermediate simple-to-pectinate → states 0 and 1"
"dolichoderus","Dolichoderus","gen-13","Metatibial spur","1","medium","yes","Bolton 2003, App. 2","","SF 1s-p,1s-p — metatibial spur intermediate simple-to-pectinate → states 0 and 1"
"linepithema","Linepithema","gen-13","Metatibial spur","1","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Genus Linepithema diagnosis)","","""pectinate tibial spurs on meso- and metatibiae"" — overturns the doc's ""0,0"""
"liometopum","Liometopum","gen-13","Metatibial spur","1","high","yes","Bolton 2003, App. 2","","SF 1s-p,1p — metatibial spur pectinate"
"tapinoma","Tapinoma","gen-13","Metatibial spur","0","medium","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Genus Tapinoma diagnosis)","","""mid and hind tibiae with very long, sharp apical spur"" (simple, not comb-like) → simple or absent"
"camponotus","Camponotus","gen-13","Metatibial spur","1","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.57 (Genus Camponotus diagnosis)","","""mid and hind tibiae each with one pectinate spur"" (European subgenera; Bolton 2003 worldwide range 1s-p;0,0 overridden)"
"cataglyphis","Cataglyphis","gen-13","Metatibial spur","0","high","yes","Bolton 2003 App. 2 SF 1s,1s; Borowiec & Salata 2022 Vol.1 p.65","","""simple tibial spurs on meso- and metatibiae"" — overturns the doc's ""pettinata"""
"colobopsis","Colobopsis","gen-13","Metatibial spur","1","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.149 (Genus Colobopsis diagnosis)","","""mid and hind tibiae each with one pectinate spur"" (replaces the inference-from-Camponotus)"
"formica","Formica","gen-13","Metatibial spur","0","high","yes","Bolton 2003, App. 2","","SF 1s,1s — metatibial spur simple; overturns the doc's ""pettinata"" (the Formicini do not have a pectinate metatibial spur)"
"lasius","Lasius","gen-13","Metatibial spur","0","high","yes","Bolton 2003 App. 2 SF 1s,1s; 0,0; Borowiec & Salata 2022 Vol.1","","""mid and hind tibiae each with one spur"" (simple/reduced) → simple or absent"
"lepisiota","Lepisiota","gen-13","Metatibial spur","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.224; Bolton 2003 SF 0,0","","""no tibial pectinate spurs on meso- and metatibia"""
"nylanderia","Nylanderia","gen-13","Metatibial spur","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.240 (Genus Nylanderia diagnosis)","","""tibial spurs on meso- and metatibia simple"" (replaces the ""dedotto"" inference)"
"paratrechina","Paratrechina","gen-13","Metatibial spur","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.244; Bolton 2003 SF 1s,1s; 0,1s; 0,0","","""tibial spurs on meso- and metatibia simple"" (replaces the ""dedotto"" inference)"
"plagiolepis","Plagiolepis","gen-13","Metatibial spur","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.245; Bolton 2003 SF 0,0","","""no tibial spurs on meso- and metatibiae"""
"polyergus","Polyergus","gen-13","Metatibial spur","0","high","yes","Bolton 2003, App. 2","","SF 1s,1s — metatibial spur simple; overturns the doc's ""pettinata"""
"prenolepis","Prenolepis","gen-13","Metatibial spur","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1, p.244; Bolton 2003 SF 1s,1s","","""simple tibial spurs on meso- and metatibiae"""
"leptanilla","Leptanilla","gen-13","Metatibial spur","0","medium","yes","Bolton 2003 App. 2; Griebenow 2024 (Leptanillinae revision)","https://pmc.ncbi.nlm.nih.gov/articles/PMC10838183/","SF spans 1s / 1p / 2(1s,1p) across the genus; Griebenow 2024 worker ""metatibial spur formula 2(1s,1p)"" — genuinely variable across states 0, 1 and 2 (uninformative, coded honestly)"
"leptanilla","Leptanilla","gen-13","Metatibial spur","1","medium","yes","Bolton 2003 App. 2; Griebenow 2024 (Leptanillinae revision)","https://pmc.ncbi.nlm.nih.gov/articles/PMC10838183/","SF spans 1s / 1p / 2(1s,1p) across the genus; Griebenow 2024 worker ""metatibial spur formula 2(1s,1p)"" — genuinely variable across states 0, 1 and 2 (uninformative, coded honestly)"
"leptanilla","Leptanilla","gen-13","Metatibial spur","2","medium","yes","Bolton 2003 App. 2; Griebenow 2024 (Leptanillinae revision)","https://pmc.ncbi.nlm.nih.gov/articles/PMC10838183/","SF spans 1s / 1p / 2(1s,1p) across the genus; Griebenow 2024 worker ""metatibial spur formula 2(1s,1p)"" — genuinely variable across states 0, 1 and 2 (uninformative, coded honestly)"
"proceratium","Proceratium","gen-13","Metatibial spur","1","high","yes","Bolton 2003 App. 2 SF 1p; Baroni Urbani & de Andrade 2003 (quoted in AntWiki)","","""Metatibia with 1 spur"" (Bolton 2003 key); ""Tibiae of fore and hind legs with a large, pectinate spur"""
"stigmatomma","Stigmatomma","gen-13","Metatibial spur","1","medium","yes","Esteves & Fisher 2016 (Stigmatomma revision)","https://pmc.ncbi.nlm.nih.gov/articles/PMC4934140/","""Number of metatibial spurs: 1–2""; ""Two metatibial spurs; anterior spur simple ... posterior spur pectinate"" — states 1 and 2"
"stigmatomma","Stigmatomma","gen-13","Metatibial spur","2","medium","yes","Esteves & Fisher 2016 (Stigmatomma revision)","https://pmc.ncbi.nlm.nih.gov/articles/PMC4934140/","""Number of metatibial spurs: 1–2""; ""Two metatibial spurs; anterior spur simple ... posterior spur pectinate"" — states 1 and 2"
"aphaenogaster","Aphaenogaster","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"cardiocondyla","Cardiocondyla","gen-33","Maculatura del gastro","0","high","yes","Seifert 2003/2023, AntWiki (C. nuda, C. elegans)","","""head, mesosoma, waist, and gaster concolourous medium to blackish brown"" — absent"
"crematogaster","Crematogaster","gen-33","Maculatura del gastro","0","high","yes","Collingwood 1979 (Crematogaster scutellaris), AntWiki","","""head shining yellowish red contrasting with the brown alitrunk and dark gaster"" — regional bicoloration, no discrete gastral spots — absent"
"formicoxenus","Formicoxenus","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"harpagoxenus","Harpagoxenus","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"leptothorax","Leptothorax","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"manica","Manica","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"messor","Messor","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"monomorium","Monomorium","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"myrmecina","Myrmecina","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"myrmica","Myrmica","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"oxyopomyrmex","Oxyopomyrmex","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"pheidole","Pheidole","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"solenopsis","Solenopsis","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"stenamma","Stenamma","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"strongylognathus","Strongylognathus","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"strumigenys","Strumigenys","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"temnothorax","Temnothorax","gen-33","Maculatura del gastro","0","medium","yes","owner decision 2026-07-16 (T. recedens spot rejected: non-Italian population, orange not pale, genus banded)","","genus dominated by transverse bands/fasciae, not discrete pale maculae — absent"
"tetramorium","Tetramorium","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"brachyponera","Brachyponera","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"cryptopone","Cryptopone","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"hypoponera","Hypoponera","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"ponera","Ponera","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"bothriomyrmex","Bothriomyrmex","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"dolichoderus","Dolichoderus","gen-33","Maculatura del gastro","1","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Dolichoderus quadripunctatus)","","""black head, red mesosoma and black gaster with white maculae at base of first two gastral tergites"""
"linepithema","Linepithema","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"liometopum","Liometopum","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"tapinoma","Tapinoma","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"camponotus","Camponotus","gen-33","Maculatura del gastro","0","high","yes","AntWiki species pages (6 Italian Camponotus checked)","","gaster uniformly dark or plain-bicolour with head/mesosoma (e.g. C. lateralis ""black gaster""); translucent tergite margins are bands, not discrete maculae — absent"
"cataglyphis","Cataglyphis","gen-33","Maculatura del gastro","0","medium","yes","AntWiki Cataglyphis (type species ""bicolor"")","","classic dark/reddish bicoloration, no maculae described — absent"
"colobopsis","Colobopsis","gen-33","Maculatura del gastro","1","high","yes","AntWiki / Borowiec & Salata (Colobopsis truncata, the sole Italian species)","","""gaster dark brown to black, second tergite in anterolateral corners often with pale, white to yellowish spot"""
"formica","Formica","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"lasius","Lasius","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"lepisiota","Lepisiota","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"nylanderia","Nylanderia","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"paratrechina","Paratrechina","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"plagiolepis","Plagiolepis","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"polyergus","Polyergus","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"prenolepis","Prenolepis","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"leptanilla","Leptanilla","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"proceratium","Proceratium","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"stigmatomma","Stigmatomma","gen-33","Maculatura del gastro","0","medium","yes","local corpus (AntWiki genus/species accounts, species.json, Bolton 1994)","","concolour/dark or plain-bicolour gaster; no discrete pale maculae reported — specialised trait absent (plesiomorphic default)"
"aphaenogaster","Aphaenogaster","gen-51","Psammoforo","0","high","yes","Bolton 1994, Ant genera of the world (key couplet opposite Messor)","","""Ventral surface of head without a psammophore"" — absent"
"cardiocondyla","Cardiocondyla","gen-51","Psammoforo","0","medium","yes","Eguchi et al. 2011; Seifert 2003 (AntWiki)","","""dorsa of head, mesosoma, waist and gaster lacking standing hairs"" — no psammophore — absent"
"crematogaster","Crematogaster","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"formicoxenus","Formicoxenus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"harpagoxenus","Harpagoxenus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"leptothorax","Leptothorax","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"manica","Manica","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"messor","Messor","gen-51","Psammoforo","1","high","yes","Bolton 1994, Ant genera of the world (key couplet) + Bolton 1982 Messor revision","","""Ventral surface of head with a psammophore"" (Bolton 1994); ""ventral surface of head with elongate ammochaete hairs which usually form a psammophore"" (Bolton 1982)"
"monomorium","Monomorium","gen-51","Psammoforo","0","medium","yes","Bolton 1987 worker diagnosis (AntWiki); Borowiec & Salata 2025 diagnosis","","thorough worker diagnosis makes no mention of a psammophore (which the same works flag explicitly for Messor/Oxyopomyrmex) — absent"
"myrmecina","Myrmecina","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"myrmica","Myrmica","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"oxyopomyrmex","Oxyopomyrmex","gen-51","Psammoforo","1","high","yes","Salata & Borowiec 2015 genus revision; Borowiec & Salata 2025 Ants of Greece Vol.2","","""ventral surface of the head with a long psammophore appressed to erect long setae"""
"pheidole","Pheidole","gen-51","Psammoforo","0","medium","yes","Bolton 1994 key; Borowiec & Salata 2025 genus diagnosis","","separated from Messor/Aphaenogaster by dentition/clypeus, never by a psammophore; diagnosis silent — absent"
"solenopsis","Solenopsis","gen-51","Psammoforo","0","low","yes","Borowiec & Salata 2025 genus diagnosis","","genus diagnosis makes no mention of a psammophore — absent (provisional)"
"stenamma","Stenamma","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"strongylognathus","Strongylognathus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"strumigenys","Strumigenys","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"temnothorax","Temnothorax","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"tetramorium","Tetramorium","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"brachyponera","Brachyponera","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"cryptopone","Cryptopone","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"hypoponera","Hypoponera","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"ponera","Ponera","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"bothriomyrmex","Bothriomyrmex","gen-51","Psammoforo","0","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","""Psammophore absent"""
"dolichoderus","Dolichoderus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"linepithema","Linepithema","gen-51","Psammoforo","0","high","yes","Shattuck 1992; Wild 2007","","""Psammophore absent"""
"liometopum","Liometopum","gen-51","Psammoforo","0","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","""Psammophore absent"""
"tapinoma","Tapinoma","gen-51","Psammoforo","0","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","""Psammophore absent"""
"camponotus","Camponotus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"cataglyphis","Cataglyphis","gen-51","Psammoforo","1","high","yes","Agosti & Collingwood 1987, Balkan ants key (European Formicinae)","","""posterior of maxilla with long curved hairs ... Cataglyphis""; all Italian species (nodus, aenescens, cursor/piliscapa, italica) key under this psammophore-bearing branch, no exception"
"colobopsis","Colobopsis","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"formica","Formica","gen-51","Psammoforo","0","high","yes","Agosti & Collingwood 1987, Balkan ants key","","""posterior of maxilla without long curved hairs"" (couplet opposite Cataglyphis) — absent"
"lasius","Lasius","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"lepisiota","Lepisiota","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"nylanderia","Nylanderia","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"paratrechina","Paratrechina","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"plagiolepis","Plagiolepis","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"polyergus","Polyergus","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"prenolepis","Prenolepis","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"leptanilla","Leptanilla","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"proceratium","Proceratium","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"stigmatomma","Stigmatomma","gen-51","Psammoforo","0","medium","yes","biological default (mesic/arboreal/predatory taxon, not arid-granivorous)","","psammophore is a sand-carrying structure of arid/granivorous ants; absent in this taxon — no psammophore reported in the local corpus"
"aphaenogaster","Aphaenogaster","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"cardiocondyla","Cardiocondyla","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"crematogaster","Crematogaster","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"formicoxenus","Formicoxenus","gen-15","Processo subpeziale","1","high","yes","Borowiec & Salata 2025, Ants of Greece Vol.2, p.164","","petiole ""ventral margin with large, semicircular process"" (rounded → lobe); the tooth-like process is on the POSTPETIOLE (gen-44), not the petiole"
"harpagoxenus","Harpagoxenus","gen-15","Processo subpeziale","2","high","yes","Borowiec & Salata 2025, Ants of Greece Vol.2, p.166-168","","genus diagnosis ""petiole and postpetiole on ventral margin with lamella or spiniform process""; H. sublaevis petiole ""anteriorly forming subangulate, triangular process"" → tooth/spine"
"leptothorax","Leptothorax","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"manica","Manica","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"messor","Messor","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"monomorium","Monomorium","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"myrmecina","Myrmecina","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
